ID,難易度,問題,解答,別答,意味
F0169,1,儒艮,じゅごん,,ジュゴン科の哺乳（ホニュウ）動物。インド洋など熱帯の海にすむ。沖縄にも現れ、天然記念物。体は紡錘形（ボウスイケイ）で、全長約三（メートル）にも達する。前肢や尾びれは横に平たい。海草を食べる。ザンノイオ。〈漢字ペディア〉
F0170,1,新嘉坡,しんがぽーる,,マレー半島最南端のシンガポール島とその周辺の島からなる共和国。また、その首都。中継貿易が盛ん。〈漢字ペディア〉
F0171,1,忍冬,すいかずら,,スイカズラ科のつる性常緑低木。山野に自生。初夏、甘い香りの白い筒形の花をつける。葉は利尿や解熱剤に用いる。＝荵冬〈漢字ペディア〉
F0172,1,瑞典,すうぇーでん,,スカンジナビア半島の東部を占める立憲君主国。社会保障制度が発達している。首都はストックホルム。〈漢字ペディア〉
F0173,1,金鐘児,すずむし,,スズムシ科の昆虫。本州以南の草むらにすむ。初秋、雄は前ばねをすり合わせて「リーンリーン」と鳴く。＝鈴虫〈漢字ペディア〉
F0174,1,塞爾維,せるびあ,,バルカン半島中央部に位置し、ドナウ川によって黒海に通じる内陸国。2003年モンテネグロと連合国家セルビア━モンテネグロを構成。06年モンテネグロの独立により、連合国家の承継国となる。小麦・トウモロコシを産し、銅・鉛など地下資源にも富む。主要言語はセルビア語。首都ベオグラード。面積8万8千平方キロメートル。人口940万（2006）。正称、セルビア共和国。〈大辞林〉
F0175,1,鳳尾松,そてつ,,ソテツ科の常緑低木。＝蘇鉄、鉄蕉、鉄樹〈漢字ペディア〉
F0176,1,日照雨,そばえ,,ある所だけに降っている雨。かたしぐれ。＝戯へ〈大辞林〉
F0177,1,水爬虫,たがめ,,タガメ科の昆虫。水田や池沼にすむ。長卵形で平たく、淡褐色。強大な前あしでイモリ・魚・昆虫などを捕まえ、体液を吸う。＝田鼈〈漢字ペディア〉
F0178,1,蹈鞴,たたら,,足で踏み、風を送る大きなふいご。砂鉄の製錬や鋳物製造などに用いる。＝踏鞴〈漢字ペディア〉
F0179,1,殺陣,たて,,映画や演劇で、斬（き）り合いの場面や演技。立ち回り。〈漢字ペディア〉
F0180,1,萵苣,ちしゃ,ちさ,キク科の一年草、または二年草。原産地は地中海沿岸ほか諸説ある。野菜として栽培。結球するものをレタスといい、結球しないものをサラダナという。〈漢字ペディア〉
F0181,1,西蔵,ちべっと,,中国の南西部を占める自治区。パミール高原の東にある高原地帯で、ヒツジやヤクなどの牧畜が盛ん。区都はラサ。〈漢字ペディア〉
F0182,1,矮鶏,ちゃぼ,,ニワトリの一品種。尾羽が直立し、あしがきわめて短い。愛玩（アイガン）用。〈漢字ペディア〉
F0183,1,哨吶,ちゃるめら,ちゃるめる,表に穴が七つある、ラッパに似た木管楽器。屋台のラーメン屋などが吹く。唐人笛。＝太平簫〈漢字ペディア〉
F0184,1,草石蚕,ちょろぎ,,シソ科の多年草。中国原産。秋、紅紫色の花をつける。地下にできる巻貝のような白い塊茎は食用。赤く染め、正月料理の黒豆の上に飾る。＝玉環菜、甘露子〈漢字ペディア〉
F0185,1,躑躅,つつじ,,ツツジ科の常緑または落葉低木の総称。山地に自生。観賞用に栽培もされ、園芸品種が多い。春、白・紅・紫色などのラッパ形の美しい花をつける。＝映山紅〈漢字ペディア〉
F0186,1,海嘯,つなみ,,海底地震や噴火により、急に海岸をおそう高い波。＝津波、津浪〈漢字ペディア〉
F0187,1,山茶,つばき,,ツバキ科の常緑高木。＝椿、海石榴〈漢字ペディア〉
F0188,1,雀鷂,つみ,,タカ科の鳥。低山の林で繁殖し、冬は南方に渡る。日本のタカ類で最も小さい。雄は雌より小さく、「エッサイ」と呼ぶ。＝雀鷹〈漢字ペディア〉
F0189,1,瓢虫,てんとうむし,,テントウムシ科の甲虫の総称。体長約七（ミリメートル）で、半球形。黄または赤の地に黒い斑点（ハンテン）のあるものが多い。＝紅娘、天道虫〈漢字ペディア〉
F0190,1,礬水,どうさ,,膠（にかわ）と明礬（ミョウバン）を水に溶かした液体。和紙や絹地の表面にひいて、墨や絵の具などがにじむのを防ぐ。＝陶砂〈漢字ペディア〉
F0191,1,玉蜀黍,とうもろこし,,イネ科の一年草。中南米原産。コムギ・イネとともに世界三大穀物の一つ。タマキビ。トウキビ。ナンバンキビ。〈漢字ペディア〉
F0192,1,朱鷺,とき,,トキ科の鳥。＝鴇、鵇、鴾、桃花鳥〈漢字ペディア〉
F0193,1,褞袍,どてら,,綿を入れた広袖（ひろそで）の着物。＝縕袍〈漢字ペディア〉
F0194,1,草烏頭,とりかぶと,,キンポウゲ科の多年草。＝鳥兜、鳥甲〈漢字ペディア〉
F0195,1,茄子,なす,なすび,ナス科の一年草。インド原産。葉は楕円（ダエン）形で、夏から秋にかけて紫色の花が咲く。濃紫色の実は丸形や長楕円形など多様。食用。＝茄〈漢字ペディア〉
F0196,1,瞿麦,なでしこ,せきちく,"なでしこ…ナデシコ科の多年草。＝撫子〈漢字ペディア〉
せきちく…ナデシコ科の多年草。＝石竹〈漢字ペディア〉"
F0197,1,仮漆,にす,わにす,ワニスの略。樹脂をアルコールなどで溶いた、光沢のある透明な塗料。〈漢字ペディア〉
F0198,1,新西蘭,にゅーじーらんど,,オーストラリアの南東沖にあるイギリス連邦に属する国。南島と北島の二つの島と周辺の小島からなる。羊毛や乳製品などの世界的な産地。首都はウェリントン。〈漢字ペディア〉
F0199,1,直衣,のうし,なおし,平安時代以降の、天皇や貴族の平服。ふつう烏帽子（えぼし）と指貫（さしぬき）の袴（はかま）を着ける。勅許を得た者は直衣のままで参内できた。〈漢字ペディア〉
F0200,1,凌霄花,のうぜんかずら,,ノウゼンカズラ科のつる性落葉樹。中国原産。つるは一夏に三～五（メートル）も生長する。葉は羽状複葉。夏、枝先に黄赤色のラッパ形の花を多数つける。観賞用。〈漢字ペディア〉
F0201,1,諾威,のるうぇー,,ヨーロッパ北部、スカンジナビア半島西部にある立憲君主国。森林資源に恵まれ、木材やパルプを産出。水産業が盛ん。首都はオスロ。〈漢字ペディア〉
F0202,1,狼煙,のろし,,"#＝烽、燧、烽火
1.昔、急な出来事を知らせる合図に火を燃やして上げた煙。
2.大きな事を起こす合図。〈漢字ペディア〉"
F0203,1,高襟,はいから,,物事が西洋風や都会風で、目新しいこと。西洋風をきどったり、目新しいものを好んだりすること。また、その人。〈漢字ペディア〉
F0204,1,鳳梨,ぱいなっぷる,,パイナップル科の多年草。熱帯アメリカ原産。葉は剣形。果実は長さ約二〇（センチメートル）の松かさ状で、香りがよく多汁。アナナス。〈漢字ペディア〉
F0205,1,繁縷,はこべ,はこべら,ナデシコ科の二年草。道端に自生。春から夏、白い小さな五弁花をつける。春の七草の一つ。＝鶏腸草〈漢字ペディア〉
F0206,1,燭魚,はたはた,,ハタハタ科の海魚。＝雷魚、鱩、鰰〈漢字ペディア〉
F0207,1,甘蕉,ばなな,,バショウ科の多年草。熱帯で栽培。葉は大きく楕円（ダエン）形。果実は黄色く熟し、香りがよくあまい。食用。〈漢字ペディア〉
F0208,1,聖林,はりうっど,,アメリカ合衆国、カリフォルニア州ロサンゼルス市北西部の地区。世界的な映画の都として有名。〈漢字ペディア〉
F0209,1,巴勒斯旦,ぱれすちな,ぱれすたいん,出典不明。
F0210,1,麺麭,ぱん,,"1.小麦粉に水とイーストを加えてこね、発酵させて焼いた食品。
2.生活の糧（かて）のたとえ。〈漢字ペディア〉"
F0211,1,魚籠,びく,,釣りなどのとき、とった魚を入れるかご。＝魚籃〈漢字ペディア〉
F0212,1,芬蘭,ふぃんらんど,,ヨーロッパ北部、スカンジナビア半島にある共和国。森林が国土の大半を占める。首都はヘルシンキ。〈漢字ペディア〉
F0213,1,雲脂,ふけ,,頭皮の分泌物が乾いてうろこ状になってはがれ落ちたもの。＝頭垢〈漢字ペディア〉
F0214,1,鉄葉,ぶりき,,錫（すず）でめっきした薄い鉄板。＝錻力、錻〈漢字ペディア〉
F0215,1,天糸瓜,へちま,,ウリ科のつる性一年草。＝糸瓜〈漢字ペディア〉
F0216,1,白耳義,べるぎー,,ヨーロッパ北西部の立憲君主国。北海に臨み、オランダとフランスの間に位置する。首都はブリュッセル。〈漢字ペディア〉
F0217,1,竹麦魚,ほうぼう,,ホウボウ科の海魚。沿岸の砂底にすむ。体は赤紫色。胸びれの変化した三本の指状のもので海底をはい、浮き袋で音を出す。食用で美味。〈漢字ペディア〉
F0218,1,行器,ほかい,,昔、食物を入れて運ぶのに用いた容器。木製で形は丸く、蓋（ふた）と三本の脚がついている。＝外居〈漢字ペディア〉
F0219,1,山小菜,ほたるぶくろ,,キキョウ科の多年草。＝蛍袋〈漢字ペディア〉
F0220,1,杜宇,ほととぎす,,ホトトギス科の鳥。初夏、日本に渡来し、初秋に東南アジアに渡る。背面は灰褐色、腹面は白地に黒の横斑（オウハン）がある。山林で繁殖するが、ウグイスなどの巣に托卵（タクラン）（他の鳥の巣に産卵して育ててもらうこと）する。「テッペンカケタカ」「トッキョキョカキョク」などと鳴く。古くから日本人に愛され、別表記・別称も多く、和歌などの文学にも数多く登場する。ウヅキドリ。サナエドリ。イモセドリ。タオサドリ。アヤメドリ。＝鵑、杜鵑、不如帰、子規、時鳥、郭公、蜀魂、蜀魄、霍公鳥、沓手鳥〈漢字ペディア〉
F0221,1,老海鼠,ほや,,ホヤ類の原索（ゲンサク）動物の総称。＝海鞘〈漢字ペディア〉
F0222,1,吹螺,ほらがい,,フジツガイ科の巻貝。＝法螺貝、梭尾螺、宝螺貝〈漢字ペディア〉
F0223,1,馬尾藻,ほんだわら,,褐藻類ホンダワラ科の海藻。浅海の岩に生育。よく分枝し、米俵形の気泡を多くつける。正月の飾りや飼料用。また、食用。ホダワラ。＝神馬藻〈漢字ペディア〉
F0224,1,孟買,ぼんべい,,ムンバイの旧称。インド西部にあるアラビア海に面した港湾都市。工業・商業の中心地。〈漢字ペディア〉
F0225,1,蜈蚣,むかで,,ムカデ類の節足動物の総称。＝百足〈漢字ペディア〉
F0226,1,墨西哥,めきしこ,,北アメリカ大陸南部にある連邦共和国。古くはマヤ文明やアステカ文明が繁栄。一八二一年スペインから独立した。首都はメキシコシティ。〈漢字ペディア〉
F0227,1,繡眼児,めじろ,,メジロ科の小鳥。山林にすみ、冬は都会にも飛来する。スズメよりやや小さく、背面は黄緑色で、目のまわりに白い縁取りがある。鳴き声が美しい。＝目白〈漢字ペディア〉
F0228,1,莫大小,めりやす,,綿糸や毛糸などを、機械でよくのびちぢみするように編んだ布地。＝目利安〈漢字ペディア〉
F0229,1,虎落,もがり,,"1.竹をななめに組み、縄で結びつけた柵（サク）や垣根。
2.枝のついたタケを並べた物干し。特に、染め物屋で使われた。〈漢字ペディア〉"
F0230,1,厚皮香,もっこく,,ツバキ科の常緑高木。＝木斛〈漢字ペディア〉
F0231,1,紅絹,もみ,,紅色に染めた無地の絹布。女性の着物の裏地に用いる。ほんもみ。⇔白絹、＝紅〈漢字ペディア〉
F0232,1,九面芋,やつがしら,,サトイモの一品種。親芋を中心に小芋がたくさんできて大きな塊となる。茎と芋は食用。＝八頭〈漢字ペディア〉
F0233,1,冬眠鼠,やまね,,ヤマネ科の哺乳（ホニュウ）動物。＝山鼠〈漢字ペディア〉
F0234,1,葦雀,よしきり,,ヒタキ科の鳥。アシの中にすみ、「ギョギョシ」とやかましく鳴く。ギョウギョウシ。ヨシワラスズメ。＝葦切、葭切〈漢字ペディア〉
F0235,1,猟虎,らっこ,,イタチ科の哺乳（ホニュウ）動物。北太平洋にすむ。体は黒褐色。後ろ足はひれ状で、泳ぎが得意。海面に浮き、腹の上で石を使って貝類やウニなどを割って食べる。毛皮は良質。＝海獺、海猟、獺虎〈漢字ペディア〉
