ID,難易度,問題,解答,別答,意味
A0103,1,綢繆,ちゅうびゅう,,"1.巻きつくこと。もつれ合うこと。
2.結びしばること。〈漢字ペディア〉
まつわりつく。びっしりと、ひもをからめてふさぐ。〈漢字源〉
1.しっかりとたばねたさま。
2.奥深いさま。
3.連続しているさま。
4.紛糾しているさま。
5.深い友情。
6.思いきれない恋心。
7.女性が結ぶ帯。〈漢辞海〉
★「繆」は、「誤る･間違う」意だと「ビュウ（繆説／紕繆）」と読み、この意と音を用いる熟語が多い。その他の音では「まとう」意だと「リョウ（繆繞）≒繚」、「結ぶ･縊る」意だと「キュウ（繆死）」、穆に通じるときは「ボク」の三項が挙げられるが、いずれも稀有。上記の意と音が反するが例外で「綢繆(ﾁｭｳﾋﾞｭｳ)」は過去頻出の語句なので必修。"
A0104,1,慟哭,どうこく,,"身を震わせて大声で泣く。〈漢字源〉
ひどく悲しみ、大声をあげて泣くこと。〈漢字ペディア〉"
A0105,1,憮然,ぶぜん,,"失望･落胆してどうすることもできないでいるさま。また、意外なことに驚きあきれているさま。〈大辞泉〉
失望や不満でむなしい気持ちになるさま。がっかりしてぼんやりするさま。〈漢字ペディア〉"
A0106,1,截然,せつぜん,,"1.区別がはっきりしたさま。
2.切り立っているさま。〈漢字ペディア〉
1.整っているさま。
2.物事の区別のはっきりしているさま。判然。
3.態度が厳正なさま。〈漢辞海〉"
A0107,1,攪拌,かくはん,こうはん,"かき回すこと。かきまぜること。〈漢字源〉
かきまわすこと。かきまぜること。〈漢字ペディア〉"
A0108,1,斟酌,しんしゃく,,"1.事情をくみとって、ほどよく処理すること。
2.条件を照らし合わせて、適当に処理すること。
3.遠慮すること。〈漢字ペディア〉
1.水や酒を酌み交わす。
2.事情を考え、ほどよくとりはからう。
3.(国)ひかえめにする。遠慮する。〈漢字源〉"
A0109,1,明晰,めいせき,,"1.明らかではっきりしていること。また、そのさま。
2.論理学で、概念の外延が明確で他とはっきり区別できること。明白。〈大辞泉〉
筋道がとおっていて、はっきりしているさま。≒明白〈漢字ペディア〉"
A0110,1,対蹠,たいせき,たいしょ,"あることについて正反対であること。〈漢字源〉
足の裏を互いに合わせたように全く反対の位置関係にあること。敵対関係にあること。ある物事と正反対であること。たいしょ。〈日本国語大辞典〉
★｢対蹠(ﾀｲｼｮ)」は慣用読み。"
A0111,1,警邏,けいら,,"警戒して見回ること。また、その人。〈大辞泉〉
非常事態に備えて見回りをすること。また、その人。パトロール。〈漢字ペディア〉"
A0112,1,絨毯,じゅうたん,,"毛織物の一種で、床に敷く物。カーペット。≒絨緞〈漢字ペディア〉
床の敷物などに使う厚い毛織物の総称。そのうち、竪機(たてばた)を使った手織りの高級品は緞通(だんつう)とよんで区別し、ふつう、機械織りのものをさす。カーペット。≒絨緞〈大辞泉〉"
A0113,1,滂沱,ぼうだ,,"1.涙がとめどなく流れるさま。
2.雨が激しく降るさま。〈漢字ペディア〉
1.雨の降りしきるさま。
2.涙がとめどもなく流れ出るさま。
3.汗･水などが激しく流れ落ちるさま。〈大辞泉〉"
A0114,1,胡乱,うろん,,"あやしげで疑わしいこと。行動などが不審なさま。胡散臭いさま。〈漢字ペディア〉
1.正体の怪しく疑わしいこと。また、そのさま。
2.確かでないこと。真実かどうか疑わしいこと。また、そのさま。
3.乱雑であること。また、そのさま。〈大辞泉〉"
A0115,1,覿面,てきめん,,"1.面と向かうこと。まのあたりに見ること。また、そのさま。転じて、まのあたり。目前。
2.効果･結果･報いなどが即座に現れること。また、そのさま。〈大辞泉〉
効果や報いが、すぐに現れるさま。〈漢字ペディア〉
★天罰覿面･･･悪事を働けば、すぐに天罰が現れること。〈大辞泉〉"
A0116,1,絆創膏,ばんそうこう,,"硬膏を布などに塗ったもの。消毒ガーゼ付きのものもある。傷口を覆ったり、包帯がずれないようにしたり、あるいは捻挫部位を固定させたりするのに使う。〈大辞泉〉
傷口を保護したり傷口につけたガーゼなどを固定したりする、粘着性のある布や紙。〈漢字ペディア〉"
A0117,1,舐犢,しとく,,"親牛が子牛をなめ、愛撫する。〈字通〉
親牛が子牛を愛しなめてやること。転じて、親が子をかわいがること。〈日本国語大辞典〉
★舐犢の愛(ｱｲ)…親が子を深く愛すること。〈漢字ペディア〉"
A0118,1,煌煌,こうこう,,"きらきらと光輝くさま。〈漢字源〉
きらびやかにかがやくさま。きらきら光ること。〈漢字ペディア〉"
A0119,1,邯鄲,かんたん,,"1.カンタン科の昆虫。山地にすむ。体は細長く、淡い黄緑色。雄は「ルルルル」と美しく鳴く。
2.中国河北省の都市名。昔、都として栄えた。〈漢字ペディア〉
1.地名。春秋時代は衛に属し、戦国時代は趙(ﾁｮｳ)の国都となる。今の河北省邯鄲市の西南にあった。
2.姓。〈漢辞海〉★邯鄲の夢(ﾕﾒ)･･･人の世の栄華がはかないたとえ。〈大辞林〉"
A0120,1,閘門,こうもん,,"1.運河･放水路などで、水量を調節するための堰(ｾｷ)。
2.運河･河川などの、水面に高低差のある場所で、水面を昇降させて船を行き来させるための装置。閘室とよぶ前後を扉で仕切った水面に船を入れ、扉の開閉によって水位を昇降させてのち、一方を開いて船を進める。〈大辞泉〉
ときどき開閉して、水を調節したり、舟を通したりする門。水門。また水門の扉。〈新漢和大字典〉
運河･河川などで、水量や水面の高さを調節するための水門。〈漢字ペディア〉"
A0121,1,牛蒡,ごぼう,,"キク科の大形二年草。ユーラシア原産。葉は卵心形で柄が長い。茎は高さ1メートル以上になり、夏、頂に淡紫または白色の頭花をつける。根はまっすぐで細長く茶褐色で、食用。種子は漢方で消炎･解熱薬とする。〈大辞林〉
キク科の二年草。ヨーロッパ･シベリア原産。葉はハート形で大きい。根は地中に垂直に長く伸びて、食用。「牛蒡」は漢名より。根がウシの尾に似ることから。〈漢字ペディア〉"
A0122,1,咫尺,しせき,,"1.非常に短い距離･長さ。
2.すぐそばまで近づく。〈漢字源〉
1.きわめて近い距離。
2.貴人に間近で会うこと。
3.短いこと。簡単なこと。〈漢字ペディア〉"
A0123,1,髑髏,どくろ,どくろう,"風雨にさらされて肉が落ち、むきだしになった頭蓋骨。されこうべ。しゃれこうべ。〈大辞泉〉
死人の頭の骨。〈漢辞海〉
風雨にさらされてしらけた頭骨。されこうべ。〈日本国語大辞典〉"
A0124,1,耄碌,もうろく,,"年をとって心身のはたらきが鈍くなること。おいぼれること。〈大辞林〉
(国)年老いて、からだや頭の働きが衰えること。また、そのような人。〈新漢和大字典〉"
A0125,1,嬋娟,せんけん,せんえん,"容姿のあでやかで美しいさま。〈大辞泉〉
軽やかに身をくねらせるあでやかな女性。転じて、詩では花･月などの美しさを形容するのに用いる。〈漢字源〉
あでやかで美しいさま。なよなよとして美しいさま。≒嬋姸〈漢字ペディア〉"
A0126,1,舳艫,じくろ,,"へさきととも。船首と船尾。〈大辞泉〉
船のへさきと、とも。〈字通〉
船首と船尾。〈漢字ペディア〉"
A0127,1,島嶼,とうしょ,,"島。また、大小の島々。〈漢字源〉
大小の島々。〈漢辞海〉"
A0128,1,幫助,ほうじょ,,"わきから力を添えて手伝うこと。〈漢字源〉
1.力を添えて助けること。
2.他人の違法な行為の実行を助ける行為。≒従犯〈漢字ペディア〉"
A0129,1,微恙,びよう,,"軽い病気。〈漢字源〉
軽い病気。気分が少しすぐれないこと。〈漢字ペディア〉"
A0130,1,悋気,りんき,,"(国)男女間のやきもち。〈漢字源〉
男女間のやきもち。≒嫉妬、悋惜〈漢字ペディア〉
★悋気は恋(ｺｲ)の命(ｲﾉﾁ)…やきもちは恋している証しである。やきもちをやかないようになったら恋は終わりである。〈故事俗信ことわざ大辞典〉"
A0131,1,蹲踞,そんきょ,,"1.うずくまること。しゃがむこと。
2.貴人が通行するとき、両ひざを折ってうずくまり、頭を垂れて行う礼。また、後世、貴人の面前を過ぎるとき、ひざと手を座につけて会釈すること。
3.相撲や剣道で、つま先立ちで深く腰を下ろし、十分ひざを開き、上体を正した礼の姿勢。〈大辞泉〉
≒蹲倨
1.相撲や剣道で、相対して礼をするときの姿勢。つま先立ちのまま腰をおろし、ひざを開いて姿勢を正した形。
2.うずくまること。しゃがむこと。〈漢字ペディア〉"
A0132,1,縉紳,しんしん,,"官位･身分の高い人。転じて、紳士。〈漢字ペディア〉
高位･高官･士大夫などを指す。〈漢辞海〉"
A0133,1,髣髴,ほうふつ,,"≒彷彿
1.よく似ていること。ありありと思い出すこと。
2.ぼんやりと見えること。〈漢字ペディア〉
≒彷彿、放物、方物、髴髴
1.ほとんど…のようである。
2.ほのかなさま。ぼんやりとしたさま。〈漢辞海〉"
A0134,1,懺悔,ざんげ,さんげ,"(仏)過去の過ちを悔い改める。また、悔いて告白する。〈漢字源〉
自ら悔い改める。〈字通〉
過去に犯した罪を後悔して、神や人に告白すること。〈漢字ペディア〉
1.(ｻﾝｹﾞ)(仏)罪過を悔いて仏や僧に告白し、許しを請う。
2.(ｻﾞﾝｹﾞ)キリスト教で、自ら犯した罪過を告白し、悔い改めること。告白。告解。
3.(ｻﾞﾝｹﾞ)誤りや罪過を自覚して心をひどく痛める。〈漢辞海〉"
A0135,1,看経,かんきん,,"1.禅宗などで、声を出さないで経文を読むこと。⇔諷経(ﾌｷﾞﾝ)
2.声を出して経文を読むこと。読経。〈大辞泉〉
1.声を出さずに、経文を読むこと。
2.声を出して経を読むこと。≒読経、誦経〈漢字ペディア〉"
A0136,1,豌豆,えんどう,,"マメ科の二年草。ヨーロッパ原産。茎は高さ1～3mほどに伸び、先端に巻きひげのある羽状複葉を互生。花は腋生で，赤紫色または白色の蝶形花。豆果は長楕円体で数個の種子がある。蜜豆に入れるアカエンドウやサヤエンドウ･グリーンピースなど、いくつかの系統がある。野良豆。〈大辞林〉
マメ科の二年草。葉は羽状複葉で、先端は巻きひげとなる。若いさやと種子は食用。エンドウマメ。〈漢字ペディア〉"
A0137,1,揶揄,やゆ,,"からかい、ばかにする。〈漢字源〉
からかうこと。ばかにして笑うこと。〈漢字ペディア〉
★「揶揄う／揶う」で「からか-う」とも読む。"
